7.616185822 192.168.1.11:43342 192.168.1.2:5051 0 0x118982c3 0x1188cdc3 32 0 66400 193
7.664176984 192.168.1.11:43342 192.168.1.2:5051 0 0x118993bb 0x1188d913 33 32 66400 194
8.984189818 192.168.1.11:43342 192.168.1.2:5051 0 0x1189f98b 0x1189393b 34 32 82976 191
10.176210668 192.168.1.11:43342 192.168.1.2:5051 0 0x118a7ba3 0x1189b5ab 35 32 82976 202
10.608184876 192.168.1.11:43342 192.168.1.2:5051 0 0x118ae71b 0x118a1b7b 36 32 82976 190
10.872594188 192.168.1.11:43342 192.168.1.2:5051 0 0x118b30a3 0x118a5f5b 37 32 114848 184
11.680231400 192.168.1.11:43342 192.168.1.2:5051 0 0x118b5de3 0x118a86f3 38 32 135104 183
11.992199846 192.168.1.11:43342 192.168.1.2:5051 0 0x118ba76b 0x118acad3 39 32 138080 184
12.232213324 192.168.1.11:43342 192.168.1.2:5051 0 0x118be5a3 0x118b0363 40 32 138080 186
13.056217120 192.168.1.11:43342 192.168.1.2:5051 0 0x118c2f2b 0x118b4743 41 32 138080 188
13.208592230 192.168.1.11:43342 192.168.1.2:5051 0 0x118c56c3 0x118b6933 42 32 138080 186
13.352197082 192.168.1.11:43342 192.168.1.2:5051 0 0x118c7e5b 0x118b8b23 43 32 138080 185
13.504204544 192.168.1.11:43342 192.168.1.2:5051 0 0x118ca5f3 0x118bad13 44 33 138080 185
13.648056914 192.168.1.11:43342 192.168.1.2:5051 0 0x118ccd8b 0x118bcf03 45 33 138080 186
13.792203324 192.168.1.11:43342 192.168.1.2:5051 0 0x118cf523 0x118bf0f3 46 34 138080 187
13.936612744 192.168.1.11:43342 192.168.1.2:5051 0 0x118d1cbb 0x118c12e3 47 34 138080 188
14.512633482 192.168.1.11:43342 192.168.1.2:5051 0 0x118d3903 0x118c2983 48 36 138080 187
14.616587208 192.168.1.11:43342 192.168.1.2:5051 0 0x118d554b 0x118c4023 49 36 138080 187
14.712253982 192.168.1.11:43342 192.168.1.2:5051 0 0x118d7193 0x118c56c3 50 37 138080 188
14.808251522 192.168.1.11:43342 192.168.1.2:5051 0 0x118d8ddb 0x118c6d63 51 37 138080 188
14.904013700 192.168.1.11:43342 192.168.1.2:5051 0 0x118daa23 0x118c8403 52 39 138080 189
15.048020128 192.168.1.11:43342 192.168.1.2:5051 0 0x118dd1bb 0x118ca5f3 53 39 138080 190
15.144010700 192.168.1.11:43342 192.168.1.2:5051 0 0x118dee03 0x118cbc93 54 40 138080 191
15.248007154 192.168.1.11:43342 192.168.1.2:5051 0 0x118e0a4b 0x118cd333 55 40 138080 192
15.344193968 192.168.1.11:43342 192.168.1.2:5051 0 0x118e24cf 0x118ce9d3 56 42 138080 194
15.488601162 192.168.1.11:43342 192.168.1.2:5051 0 0x118e4c67 0x118d0bc3 57 42 138080 196
15.632610816 192.168.1.11:43342 192.168.1.2:5051 0 0x118e68af 0x118d2263 58 43 138080 198
15.968187424 192.168.1.11:43342 192.168.1.2:5051 0 0x118e7f4f 0x118d335b 59 43 138080 197
16.064183574 192.168.1.11:43342 192.168.1.2:5051 0 0x118e9b97 0x118d49fb 60 45 138080 195
16.168617806 192.168.1.11:43342 192.168.1.2:5051 0 0x118eb7df 0x118d609b 61 45 138080 193
16.264225500 192.168.1.11:43342 192.168.1.2:5051 0 0x118ed427 0x118d773b 62 46 138080 193
16.360240224 192.168.1.11:43342 192.168.1.2:5051 0 0x118ef06f 0x118d8ddb 63 46 138080 193
16.456212892 192.168.1.11:43342 192.168.1.2:5051 0 0x118f0cb7 0x118da47b 64 48 138080 193
16.552251226 192.168.1.11:43342 192.168.1.2:5051 0 0x118f28ff 0x118dbb1b 65 48 138080 195
16.648322654 192.168.1.11:43342 192.168.1.2:5051 0 0x118f4547 0x118dd1bb 66 49 138080 196
16.728203354 192.168.1.11:43342 192.168.1.2:5051 0 0x118f618f 0x118de85b 67 49 138080 197
16.776604478 192.168.1.11:43342 192.168.1.2:5051 0 0x118f7287 0x118df3ab 68 51 143872 198
16.824598568 192.168.1.11:43342 192.168.1.2:5051 0 0x118f837f 0x118dfefb 69 51 149664 199
16.888203024 192.168.1.11:43342 192.168.1.2:5051 0 0x118f9477 0x118e0a4b 70 52 153760 201
16.984204200 192.168.1.11:43342 192.168.1.2:5051 0 0x118fb0bf 0x118e1f27 71 52 153760 202
17.080216694 192.168.1.11:43342 192.168.1.2:5051 0 0x118fcd07 0x118e35c7 72 54 153760 204
17.176205426 192.168.1.11:43342 192.168.1.2:5051 0 0x118fe94f 0x118e4c67 73 54 153760 206
17.280158452 192.168.1.11:43342 192.168.1.2:5051 0 0x11900597 0x118e6307 74 55 153760 207
17.424229010 192.168.1.11:43342 192.168.1.2:5051 0 0x119020e2 0x118e79a7 75 55 153760 205
17.528595772 192.168.1.11:43342 192.168.1.2:5051 0 0x11903d2a 0x118e9047 76 57 153760 201
17.624596808 192.168.1.11:43342 192.168.1.2:5051 0 0x11905972 0x118ea6e7 77 57 153760 198
17.720184666 192.168.1.11:43342 192.168.1.2:5051 0 0x119075ba 0x118ebd87 78 58 153760 197
17.816175220 192.168.1.11:43342 192.168.1.2:5051 0 0x11909202 0x118ed427 79 58 153760 196
17.912183386 192.168.1.11:43342 192.168.1.2:5051 0 0x1190ae4a 0x118eeac7 80 60 153760 196
18.016611184 192.168.1.11:43342 192.168.1.2:5051 0 0x1190ca92 0x118f0167 81 60 153760 197
18.112203076 192.168.1.11:43342 192.168.1.2:5051 0 0x1190e6da 0x118f1807 82 61 153760 198
18.208200216 192.168.1.11:43342 192.168.1.2:5051 0 0x11910322 0x118f2ea7 83 61 153760 199
18.304204880 192.168.1.11:43342 192.168.1.2:5051 0 0x11911f6a 0x118f4547 84 63 153760 201
18.376200632 192.168.1.11:43342 192.168.1.2:5051 0 0x11913bb2 0x118f5be7 85 63 156672 202
18.432598302 192.168.1.11:43342 192.168.1.2:5051 0 0x11914caa 0x118f6737 86 64 162464 204
18.480600770 192.168.1.11:43342 192.168.1.2:5051 0 0x11915da2 0x118f7287 87 64 168256 206
18.528299860 192.168.1.11:43342 192.168.1.2:5051 0 0x11916e9a 0x118f7dd7 88 66 174048 207
18.576588960 192.168.1.11:43342 192.168.1.2:5051 0 0x11917f92 0x118f8927 89 66 179840 209
18.624584868 192.168.1.11:43342 192.168.1.2:5051 0 0x1191908a 0x118f9477 90 67 185632 211
18.696608548 192.168.1.11:43342 192.168.1.2:5051 0 0x1191a182 0x118f9fc7 91 67 189984 213
18.800346746 192.168.1.11:43342 192.168.1.2:5051 0 0x1191bdca 0x118fb667 92 69 189984 216
18.896596268 192.168.1.11:43342 192.168.1.2:5051 0 0x1191da12 0x118fcd07 93 69 189984 218
18.992597860 192.168.1.11:43342 192.168.1.2:5051 0 0x1191f65a 0x118fe3a7 94 70 189984 220
19.088181390 192.168.1.11:43342 192.168.1.2:5051 0 0x119212a2 0x118ffa47 95 70 189984 223
19.120570286 192.168.1.11:43342 192.168.1.2:5051 0 0x11922942 0x11900a42 96 72 189984 225
19.256193118 192.168.1.11:43342 192.168.1.2:5051 0 0x1192458a 0x119020e2 97 72 189984 227
19.352184232 192.168.1.11:43342 192.168.1.2:5051 0 0x119261d2 0x11903782 98 73 189984 227
19.448183730 192.168.1.11:43342 192.168.1.2:5051 0 0x11927e1a 0x11904e22 99 73 189984 229
19.552207572 192.168.1.11:43342 192.168.1.2:5051 0 0x11929a62 0x119064c2 100 75 189984 230
19.648209170 192.168.1.11:43342 192.168.1.2:5051 0 0x1192b6aa 0x11907b62 101 75 189984 232
19.744199724 192.168.1.11:43342 192.168.1.2:5051 0 0x1192d2f2 0x11909202 102 76 189984 234
19.848606444 192.168.1.11:43342 192.168.1.2:5051 0 0x1192ef3a 0x1190a8a2 103 76 189984 236
19.944217064 192.168.1.11:43342 192.168.1.2:5051 0 0x11930b82 0x1190bf42 104 78 189984 239
20.040228016 192.168.1.11:43342 192.168.1.2:5051 0 0x119327ca 0x1190d5e2 105 78 189984 240
20.136016312 192.168.1.11:43342 192.168.1.2:5051 0 0x11934412 0x1190ec82 106 79 189984 243
20.232011482 192.168.1.11:43342 192.168.1.2:5051 0 0x1193605a 0x11910322 107 79 189984 245
20.336001100 192.168.1.11:43342 192.168.1.2:5051 0 0x11937ca2 0x119119c2 108 81 189984 247
20.431992216 192.168.1.11:43342 192.168.1.2:5051 0 0x119398ea 0x11913062 109 81 195776 250
20.527996604 192.168.1.11:43342 192.168.1.2:5051 0 0x1193b532 0x11914702 110 82 207360 253
20.632247156 192.168.1.11:43342 192.168.1.2:5051 0 0x1193d17a 0x11915da2 111 82 218944 256
20.728209636 192.168.1.11:43342 192.168.1.2:5051 0 0x1193edc2 0x11917442 112 84 230528 259
20.824202990 192.168.1.11:43342 192.168.1.2:5051 0 0x11940a0a 0x11918ae2 113 84 236992 263
20.920204302 192.168.1.11:43342 192.168.1.2:5051 0 0x11942652 0x1191a182 114 85 236992 266
21.024199796 192.168.1.11:43342 192.168.1.2:5051 0 0x1194429a 0x1191b822 115 85 236992 269
21.120210330 192.168.1.11:43342 192.168.1.2:5051 0 0x11945ee2 0x1191cec2 116 87 236992 273
21.216199760 192.168.1.11:43342 192.168.1.2:5051 0 0x11947b2a 0x1191e562 117 87 236992 275
21.312211274 192.168.1.11:43342 192.168.1.2:5051 0 0x11949772 0x1191fc02 118 88 236992 278
21.408204618 192.168.1.11:43342 192.168.1.2:5051 0 0x1194b3ba 0x119212a2 119 88 236992 281
21.512595976 192.168.1.11:43342 192.168.1.2:5051 0 0x1194d002 0x11922942 120 90 236992 283
21.608183834 192.168.1.11:43342 192.168.1.2:5051 0 0x1194ec4a 0x11923fe2 121 90 236992 286
21.712613866 192.168.1.11:43342 192.168.1.2:5051 0 0x11950892 0x11925682 122 91 236992 289
21.808185654 192.168.1.11:43342 192.168.1.2:5051 0 0x119524da 0x11926d22 123 91 236992 292
21.904604212 192.168.1.11:43342 192.168.1.2:5051 0 0x11954122 0x119283c2 124 93 236992 295
22.000604124 192.168.1.11:43342 192.168.1.2:5051 0 0x11955d6a 0x11929a62 125 93 236992 298
22.096599434 192.168.1.11:43342 192.168.1.2:5051 0 0x119579b2 0x1192b102 126 94 236992 300
22.192201806 192.168.1.11:43342 192.168.1.2:5051 0 0x119595fa 0x1192c7a2 127 94 236992 303
22.296653918 192.168.1.11:43342 192.168.1.2:5051 0 0x1195b242 0x1192de42 128 96 236992 305
22.392599362 192.168.1.11:43342 192.168.1.2:5051 0 0x1195ce8a 0x1192f4e2 129 96 236992 307
22.488210268 192.168.1.11:43342 192.168.1.2:5051 0 0x1195ead2 0x11930b82 130 97 236992 310
22.584205992 192.168.1.11:43342 192.168.1.2:5051 0 0x1196071a 0x11932222 131 97 236992 312
22.680201854 192.168.1.11:43342 192.168.1.2:5051 0 0x11962362 0x119338c2 132 99 236992 314
22.776194372 192.168.1.11:43342 192.168.1.2:5051 0 0x11963faa 0x11934f62 133 99 236992 317
22.880184696 192.168.1.11:43342 192.168.1.2:5051 0 0x11965bf2 0x11936602 134 100 236992 319
22.976182512 192.168.1.11:43342 192.168.1.2:5051 0 0x1196783a 0x11937ca2 135 100 236992 322
23.072192204 192.168.1.11:43342 192.168.1.2:5051 0 0x11969482 0x11939342 136 102 248576 324
23.176611212 192.168.1.11:43342 192.168.1.2:5051 0 0x1196b0ca 0x1193a9e2 137 102 260160 327
23.272584036 192.168.1.11:43342 192.168.1.2:5051 0 0x1196cd12 0x1193c082 138 103 271744 329
23.368036670 192.168.1.11:43342 192.168.1.2:5051 0 0x1196e95a 0x1193d722 139 103 283328 332
23.464209786 192.168.1.11:43342 192.168.1.2:5051 0 0x119705a2 0x1193edc2 140 105 294912 334
23.560192808 192.168.1.11:43342 192.168.1.2:5051 0 0x119721ea 0x11940462 141 105 306496 336
23.664194580 192.168.1.11:43342 192.168.1.2:5051 0 0x11973e32 0x11941b02 142 106 306976 339
23.760210984 192.168.1.11:43342 192.168.1.2:5051 0 0x11975a7a 0x119431a2 143 106 306976 341
23.856205176 192.168.1.11:43342 192.168.1.2:5051 0 0x119776c2 0x11944842 144 108 306976 344
23.952214866 192.168.1.11:43342 192.168.1.2:5051 0 0x1197930a 0x11945ee2 145 108 306976 346
24.048206960 192.168.1.11:43342 192.168.1.2:5051 0 0x1197af52 0x11947582 146 109 306976 348
24.152180654 192.168.1.11:43342 192.168.1.2:5051 0 0x1197cb9a 0x11948c22 147 109 306976 351
24.248176528 192.168.1.11:43342 192.168.1.2:5051 0 0x1197e7e2 0x1194a2c2 148 111 306976 353
24.352708252 192.168.1.11:43342 192.168.1.2:5051 0 0x1198042a 0x1194b962 149 111 306976 356
24.448603686 192.168.1.11:43342 192.168.1.2:5051 0 0x11982072 0x1194d002 150 112 306976 359
24.544604166 192.168.1.11:43342 192.168.1.2:5051 0 0x11983cba 0x1194e6a2 151 112 306976 361
24.640611912 192.168.1.11:43342 192.168.1.2:5051 0 0x11985902 0x1194fd42 152 114 306976 363
24.736202418 192.168.1.11:43342 192.168.1.2:5051 0 0x1198754a 0x119513e2 153 114 306976 365
24.840622672 192.168.1.11:43342 192.168.1.2:5051 0 0x11989192 0x11952a82 154 115 306976 368
24.936604012 192.168.1.11:43342 192.168.1.2:5051 0 0x1198adda 0x11954122 155 115 306976 370
25.032700592 192.168.1.11:43342 192.168.1.2:5051 0 0x1198ca22 0x119557c2 156 117 306976 372
25.128608040 192.168.1.11:43342 192.168.1.2:5051 0 0x1198e66a 0x11956e62 157 117 306976 375
25.224605576 192.168.1.11:43342 192.168.1.2:5051 0 0x119902b2 0x11958502 158 118 306976 378
25.320610944 192.168.1.11:43342 192.168.1.2:5051 0 0x11991efa 0x11959ba2 159 118 306976 380
25.424193398 192.168.1.11:43342 192.168.1.2:5051 0 0x11993b42 0x1195b242 160 120 306976 383
25.520185778 192.168.1.11:43342 192.168.1.2:5051 0 0x1199578a 0x1195c8e2 161 120 306976 385
25.615837460 192.168.1.11:43342 192.168.1.2:5051 0 0x119973d2 0x1195df82 162 121 306976 387
25.712186724 192.168.1.11:43342 192.168.1.2:5051 0 0x1199901a 0x1195f622 163 121 306976 390
25.808183428 192.168.1.11:43342 192.168.1.2:5051 0 0x1199ac62 0x11960cc2 164 123 306976 392
25.904178598 192.168.1.11:43342 192.168.1.2:5051 0 0x1199c8aa 0x11962362 165 123 306976 395
26.000138698 192.168.1.11:43342 192.168.1.2:5051 0 0x1199e4f2 0x11963a02 166 124 306976 397
26.096177444 192.168.1.11:43342 192.168.1.2:5051 0 0x119a013a 0x119650a2 167 124 306976 399
26.200625920 192.168.1.11:43342 192.168.1.2:5051 0 0x119a1d82 0x11966742 168 126 306976 402
26.296645396 192.168.1.11:43342 192.168.1.2:5051 0 0x119a39ca 0x11967de2 169 126 315680 404
26.392201962 192.168.1.11:43342 192.168.1.2:5051 0 0x119a5612 0x11969482 170 127 327264 407
26.496614262 192.168.1.11:43342 192.168.1.2:5051 0 0x119a725a 0x1196ab22 171 127 338848 409
26.592612090 192.168.1.11:43342 192.168.1.2:5051 0 0x119a8ea2 0x1196c1c2 172 129 350432 411
26.688216430 192.168.1.11:43342 192.168.1.2:5051 0 0x119aaaea 0x1196d862 173 129 362016 414
26.784216482 192.168.1.11:43342 192.168.1.2:5051 0 0x119ac732 0x1196ef02 174 130 373600 416
26.880207734 192.168.1.11:43342 192.168.1.2:5051 0 0x119ae37a 0x119705a2 175 130 385184 419
26.976202900 192.168.1.11:43342 192.168.1.2:5051 0 0x119affc2 0x11971c42 176 132 385184 421
27.080196992 192.168.1.11:43342 192.168.1.2:5051 0 0x119b1c0a 0x119732e2 177 132 385184 424
27.176180566 192.168.1.11:43342 192.168.1.2:5051 0 0x119b3852 0x11974982 178 133 385184 426
27.272266248 192.168.1.11:43342 192.168.1.2:5051 0 0x119b549a 0x11976022 179 133 385184 428
27.376618204 192.168.1.11:43342 192.168.1.2:5051 0 0x119b70e2 0x119776c2 180 135 385184 431
27.472609604 192.168.1.11:43342 192.168.1.2:5051 0 0x119b8d2a 0x11978d62 181 135 385184 433
27.568201642 192.168.1.11:43342 192.168.1.2:5051 0 0x119ba972 0x1197a402 182 136 385184 436
27.664208266 192.168.1.11:43342 192.168.1.2:5051 0 0x119bc5ba 0x1197baa2 183 136 385184 438
27.760040144 192.168.1.11:43342 192.168.1.2:5051 0 0x119be0f9 0x1197d142 184 138 385184 441
27.856208522 192.168.1.11:43342 192.168.1.2:5051 0 0x119bfd41 0x1197e7e2 185 138 385184 443
27.960193956 192.168.1.11:43342 192.168.1.2:5051 0 0x119c1989 0x1197fe82 186 139 385184 445
28.056185914 192.168.1.11:43342 192.168.1.2:5051 0 0x119c35d1 0x11981522 187 139 385184 448
28.128228030 192.168.1.11:43342 192.168.1.2:5051 0 0x119c4c71 0x1198261a 188 141 385184 450
28.224200568 192.168.1.11:43342 192.168.1.2:5051 0 0x119c68b9 0x11983cba 189 141 385184 452
28.304611922 192.168.1.11:43342 192.168.1.2:5051 0 0x119c8501 0x11984db2 190 142 385184 454
28.328600022 192.168.1.11:43342 192.168.1.2:5051 0 0x119c8501 0x11984db2 189 133 385184 454
28.352607958 192.168.1.11:43342 192.168.1.2:5051 0 0x119c8501 0x11984db2 188 133 385184 454
28.400600652 192.168.1.11:43342 192.168.1.2:5051 0 0x119c8aa9 0x11984db2 187 133 385184 454
28.448595308 192.168.1.11:43342 192.168.1.2:5051 0 0x119c9051 0x11984db2 186 133 385184 454
28.472592072 192.168.1.11:43342 192.168.1.2:5051 0 0x119c9051 0x11984db2 185 133 385184 454
28.552199690 192.168.1.11:43342 192.168.1.2:5051 0 0x119c9ba1 0x11984db2 184 133 385184 454
28.600194886 192.168.1.11:43342 192.168.1.2:5051 0 0x119ca149 0x11984db2 183 133 385184 454
28.648201424 192.168.1.11:43342 192.168.1.2:5051 0 0x119ca6f1 0x11984db2 181 133 385184 454
28.720203030 192.168.1.11:43342 192.168.1.2:5051 0 0x119cac99 0x11984db2 180 133 385184 454
28.744451510 192.168.1.11:43342 192.168.1.2:5051 0 0x119cac99 0x11984db2 179 133 385184 454
28.792604138 192.168.1.11:43342 192.168.1.2:5051 0 0x119cb241 0x11984db2 178 133 385184 454
28.888609092 192.168.1.11:43342 192.168.1.2:5051 0 0x119cc339 0x11984db2 177 133 385184 454
28.960610978 192.168.1.11:43342 192.168.1.2:5051 0 0x119cce89 0x11984db2 175 133 385184 454
29.032613148 192.168.1.11:43342 192.168.1.2:5051 0 0x119cd431 0x11984db2 174 133 385184 454
29.056607398 192.168.1.11:43342 192.168.1.2:5051 0 0x119cd431 0x11984db2 173 133 385184 454
29.128616276 192.168.1.11:43342 192.168.1.2:5051 0 0x119cdf81 0x11984db2 172 133 385184 454
29.200609238 192.168.1.11:43342 192.168.1.2:5051 0 0x119cead1 0x11984db2 171 133 385184 454
29.272606938 192.168.1.11:43342 192.168.1.2:5051 0 0x119cf621 0x11984db2 169 133 385184 454
29.368607826 192.168.1.11:43342 192.168.1.2:5051 0 0x119d0171 0x11984db2 167 133 385184 454
29.440639892 192.168.1.11:43342 192.168.1.2:5051 0 0x119d0719 0x11984db2 166 133 385184 454
29.520203232 192.168.1.11:43342 192.168.1.2:5051 0 0x119d1269 0x11984db2 165 133 385184 454
29.544215218 192.168.1.11:43342 192.168.1.2:5051 0 0x119d1269 0x11984db2 164 133 385184 454
29.568197738 192.168.1.11:43342 192.168.1.2:5051 0 0x119d1269 0x11984db2 163 133 385184 454
29.616199788 192.168.1.11:43342 192.168.1.2:5051 0 0x119d1811 0x11984db2 162 133 385184 454
29.672178140 192.168.1.11:43342 192.168.1.2:5051 0 0x119d1db9 0x11984db2 161 133 385184 454
29.688207554 192.168.1.11:43342 192.168.1.2:5051 0 0x119d1db9 0x11984db2 160 133 385184 454
29.760398582 192.168.1.11:43342 192.168.1.2:5051 0 0x119d2909 0x11984db2 159 133 385184 454
29.856608160 192.168.1.11:43342 192.168.1.2:5051 0 0x119d3a01 0x11984db2 158 133 385184 454
29.880603388 192.168.1.11:43342 192.168.1.2:5051 0 0x119d3a01 0x11984db2 157 133 385184 454
29.928627510 192.168.1.11:43342 192.168.1.2:5051 0 0x119d3fa9 0x11984db2 156 133 385184 454
29.976568246 192.168.1.11:43342 192.168.1.2:5051 0 0x119d4551 0x11984db2 155 133 385184 454
30.000629680 192.168.1.11:43342 192.168.1.2:5051 0 0x119d4551 0x11984db2 154 133 385184 454
30.096601238 192.168.1.11:43342 192.168.1.2:5051 0 0x119d5649 0x11984db2 153 133 385184 454
30.168613058 192.168.1.11:43342 192.168.1.2:5051 0 0x119d6199 0x11984db2 152 133 385184 454
30.192609540 192.168.1.11:43342 192.168.1.2:5051 0 0x119d6199 0x11984db2 151 133 385184 454
30.240606152 192.168.1.11:43342 192.168.1.2:5051 0 0x119d6741 0x11984db2 150 133 385184 454
30.288626774 192.168.1.11:43342 192.168.1.2:5051 0 0x119d6ce9 0x11984db2 149 133 385184 454
30.336612498 192.168.1.11:43342 192.168.1.2:5051 0 0x119d7291 0x11984db2 148 133 385184 454
30.408601114 192.168.1.11:43342 192.168.1.2:5051 0 0x119d7de1 0x11984db2 147 133 385184 454
30.488201738 192.168.1.11:43342 192.168.1.2:5051 0 0x119d8931 0x11984db2 146 133 385184 454
30.512190544 192.168.1.11:43342 192.168.1.2:5051 0 0x119d8931 0x11984db2 145 133 385184 454
30.560191350 192.168.1.11:43342 192.168.1.2:5051 0 0x119d8ed9 0x11984db2 144 133 385184 454
30.584188808 192.168.1.11:43342 192.168.1.2:5051 0 0x119d8ed9 0x11984db2 142 133 385184 454
30.656183442 192.168.1.11:43342 192.168.1.2:5051 0 0x119d9481 0x11984db2 141 133 385184 454
30.728646008 192.168.1.11:43342 192.168.1.2:5051 0 0x119d9fd1 0x11984db2 140 133 385184 454
30.800449416 192.168.1.11:43342 192.168.1.2:5051 0 0x119dab21 0x11984db2 139 133 385184 454
30.824607650 192.168.1.11:43342 192.168.1.2:5051 0 0x119dab21 0x11984db2 138 133 385184 454
30.848607204 192.168.1.11:43342 192.168.1.2:5051 0 0x119dab21 0x11984db2 137 133 385184 454
30.872603000 192.168.1.11:43342 192.168.1.2:5051 0 0x119dab21 0x11984db2 136 133 385184 454
30.896613726 192.168.1.11:43342 192.168.1.2:5051 0 0x119dab21 0x11984db2 135 133 385184 454
30.968185554 192.168.1.11:43342 192.168.1.2:5051 0 0x119db671 0x11984db2 134 133 385184 454
30.992188734 192.168.1.11:43342 192.168.1.2:5051 0 0x119db671 0x11984db2 133 133 385184 454
34.904013698 192.168.1.11:43342 192.168.1.2:5051 0 0x11a0fb91 0x119e2d39 127 133 295744 370
34.928200566 192.168.1.11:43342 192.168.1.2:5051 0 0x11a106e1 0x119e32e1 128 133 385184 346
34.952197478 192.168.1.11:43342 192.168.1.2:5051 0 0x11a11231 0x119e3889 129 133 388064 325
34.976195356 192.168.1.11:43342 192.168.1.2:5051 0 0x11a11d81 0x119e3e31 130 133 390976 308
35.000191982 192.168.1.11:43342 192.168.1.2:5051 0 0x11a128d1 0x119e43d9 131 133 393856 293
35.024189034 192.168.1.11:43342 192.168.1.2:5051 0 0x11a13421 0x119e4981 132 133 396768 280
35.048188322 192.168.1.11:43342 192.168.1.2:5051 0 0x11a13f71 0x119e4f29 133 133 399648 269
35.072194302 192.168.1.11:43342 192.168.1.2:5051 0 0x11a14ac1 0x119e54d1 134 133 402560 260
35.168182068 192.168.1.11:43342 192.168.1.2:5051 0 0x11a16709 0x119e6b71 135 133 414144 236
35.264180584 192.168.1.11:43342 192.168.1.2:5051 0 0x11a18351 0x119e8211 136 133 425728 222
35.360204528 192.168.1.11:43342 192.168.1.2:5051 0 0x11a19f99 0x119e98b1 137 133 437312 214
35.456194108 192.168.1.11:43342 192.168.1.2:5051 0 0x11a1bbe1 0x119eaf51 138 133 448896 214
35.552186762 192.168.1.11:43342 192.168.1.2:5051 0 0x11a1d829 0x119ec5f1 139 133 460480 219
35.648178578 192.168.1.11:43342 192.168.1.2:5051 0 0x11a1f471 0x119edc91 140 133 472064 225
35.744186038 192.168.1.11:43342 192.168.1.2:5051 0 0x11a210b9 0x119ef331 141 133 483648 232
35.840189448 192.168.1.11:43342 192.168.1.2:5051 0 0x11a22d01 0x119f09d1 142 133 495232 235
35.936186152 192.168.1.11:43342 192.168.1.2:5051 0 0x11a24949 0x119f2071 143 133 506816 241
36.032194450 192.168.1.11:43342 192.168.1.2:5051 0 0x11a26591 0x119f3711 144 133 518400 250
36.128197860 192.168.1.11:43342 192.168.1.2:5051 0 0x11a281d9 0x119f4db1 145 133 529984 259
36.224195542 192.168.1.11:43342 192.168.1.2:5051 0 0x11a29e21 0x119f6451 146 133 541568 269
36.320189598 192.168.1.11:43342 192.168.1.2:5051 0 0x11a2ba69 0x119f7af1 147 133 553152 274
36.416193008 192.168.1.11:43342 192.168.1.2:5051 0 0x11a2d6b1 0x119f9191 148 133 564736 275
36.512190544 192.168.1.11:43342 192.168.1.2:5051 0 0x11a2f2f9 0x119fa831 149 133 576320 276
36.608186830 192.168.1.11:43342 192.168.1.2:5051 0 0x11a30f41 0x119fbed1 150 133 587904 278
36.704209092 192.168.1.11:43342 192.168.1.2:5051 0 0x11a32b89 0x119fd571 151 133 599488 279
36.800190576 192.168.1.11:43342 192.168.1.2:5051 0 0x11a347d1 0x119fec11 152 133 611072 276
